B0,B_new,M0,M_new,T0_days,T_new_days,contest_id,lower_prize,multiplier,required_prize_change_abs,required_prize_change_pct,sampling0,sampling_new,status,theta0,theta_new
4.754305909137177,4.754305909137821,4.581670886632592,4.532645391262218,56.708333333333336,57.8425,3800,True,1.02,-0.0813343310275565,-2.7111443675852165,2.463470465820881,2.4879832135067117,ok,3.0,2.9186656689724435
4.754305909137177,4.7543059091376385,4.581670886632592,4.459999702942852,56.708333333333336,59.54375,3800,True,1.05,-0.1958997094941699,-6.52999031647233,2.463470465820881,2.5243060576662124,ok,3.0,2.80410029050583
4.754305909137177,4.75430590913779,4.581670886632592,4.3411925747580105,56.708333333333336,62.37916666666668,3800,True,1.1,-0.3697814359852605,-12.32604786617535,2.463470465820881,2.583709621758785,ok,3.0,2.6302185640147395
1.8833460490638103,1.8833460490638103,1.5681721360145475,1.5681721360145475,25.375,25.375,3926,False,1.0,0.0,0.0,1.0992599810565364,1.0992599810565364,ok,0.3,0.3
1.8833460490638103,1.8833460490643994,1.5681721360145475,1.5572068811500195,25.375,25.62875,3926,True,1.01,-0.00376443751222727,-1.2548125040757567,1.0992599810565364,1.1047426084893897,ok,0.3,0.2962355624877727
1.8833460490638103,1.883346049064194,1.5681721360145475,1.5462957766835286,25.375,25.8825,3926,True,1.02,-0.007466180339552042,-2.4887267798506807,1.0992599810565364,1.1101981607224296,ok,0.3,0.29253381966044795
1.8833460490638103,1.8833460490644542,1.5681721360145475,1.513879517153706,25.375,26.64375,3926,True,1.05,-0.01821274143199836,-6.07091381066612,1.0992599810565364,1.126406290487601,ok,0.3,0.28178725856800163
1.8833460490638103,1.8833460490643597,1.5681721360145475,1.4608649089858223,25.375,27.9125,3926,True,1.1,-0.03502312991158757,-11.674376637195856,1.0992599810565364,1.1529135945714486,ok,0.3,0.2649768700884124
1.982490825811591,1.982490825811591,1.4592934793446986,1.4592934793446986,28.916666666666668,28.916666666666668,3928,False,1.0,0.0,0.0,1.2528440861392418,1.2528440861392418,ok,0.68,0.68
1.982490825811591,1.9824908258119427,1.4592934793446986,1.4467962039526363,28.916666666666668,29.205833333333334,3928,True,1.01,-0.009675392499757351,-1.4228518381996105,1.2528440861392418,1.2590927238356246,ok,0.68,0.6703246075002427
1.982490825811591,1.98249082581183,1.4592934793446986,1.4343606446314598,28.916666666666668,29.495,3928,True,1.02,-0.01918735534384719,-2.8216699035069395,1.2528440861392418,1.2653105034960999,ok,0.68,0.6608126446561529
1.982490825811591,1.9824908258116278,1.4592934793446986,1.3974153180047637,28.916666666666668,30.362500000000004,3928,True,1.05,-0.04678916093249408,-6.880758960660892,1.2528440861392418,1.2837831668092459,ok,0.68,0.633210839067506
1.982490825811591,1.9824908258120713,1.4592934793446986,1.3369937257831737,28.916666666666668,31.808333333333337,3928,True,1.1,-0.08991671354287945,-13.223046109246978,1.2528440861392418,1.3139939629204844,ok,0.68,0.5900832864571206
10.950265202906317,10.950265202906317,3.3325960836169424,3.3325960836169424,40.583333333333336,40.583333333333336,3929,False,1.0,0.0,0.0,9.283967161097847,9.283967161097847,ok,8.0,8.0
10.950265202906317,10.950265202907692,3.3325960836169424,3.2399873578945524,40.583333333333336,40.98916666666667,3929,True,1.01,-0.26170201320246633,-3.271275165030829,9.283967161097847,9.330271523960416,ok,8.0,7.738297986797534
10.950265202906317,10.950265202907218,3.3325960836169424,3.1478359675946237,40.583333333333336,41.395,3929,True,1.02,-0.5194688199668587,-6.493360249585733,9.283967161097847,9.376347219109906,ok,8.0,7.480531180033141
10.950265202906317,10.95026520290676,3.3325960836169424,2.874059523302448,40.583333333333336,42.612500000000004,3929,True,1.05,-1.2701379340218946,-15.876724175273683,9.283967161097847,9.513235441255535,ok,8.0,6.729862065978105
